transaction_id,user_id,timestamp,amount,merchant_category,merchant_name,location,payment_method,user_risk_score,is_fraud
TXN-000423,16,2026-03-02 03:51:08.244536,56.62,restaurant,Tecnologías HJ S.L.N.E,Murcia,credit_card,0.24,False
TXN-000424,28,2026-04-03 03:40:08.244536,270.8,cryptocurrency,Arana & Asociados S.Coop.,Islas Salomón,transfer,0.79,True
TXN-000425,4,2026-04-09 00:02:08.244536,45.98,supermarket,Fábrica Reina S.L.,Cantabria,credit_card,0.28,False
TXN-000426,23,2026-03-26 22:00:08.244536,66.69,utilities,Donato Camps Saavedra S.L.,Barcelona,transfer,0.11,False
TXN-000427,16,2026-02-27 11:58:08.244536,122.79,restaurant,Transportes Luján S.L.,Murcia,credit_card,0.12,False
TXN-000428,0,2026-04-16 10:58:08.244536,2279.52,wire_transfer,Ramiro Batalla Bellido S.L.N.E,Ucrania,credit_card,0.92,True
TXN-000429,14,2026-03-02 19:02:08.244536,186.41,supermarket,Rovira y Lasa S.L.,Melilla,credit_card,0.23,False
TXN-000430,28,2026-05-10 02:22:08.244536,100.7,restaurant,Grupo Araujo S.Com.,Cuenca,transfer,0.29,False
TXN-000431,18,2026-02-18 04:24:08.244536,150.86,online_shopping,Industrias RLE S.A.,Almería,debit_card,0.23,False
TXN-000432,47,2026-03-24 08:28:08.244536,195.08,restaurant,Supermercados Española S.Com.,Cuenca,transfer,0.06,False
TXN-000433,12,2026-04-02 07:04:08.244536,170.91,restaurant,Ulises Mur Belmonte S.A.,Castellón,credit_card,0.1,False
TXN-000434,23,2026-02-24 13:09:08.244536,80.35,utilities,Finanzas Múñiz S.Coop.,Barcelona,credit_card,0.26,False
TXN-000435,36,2026-04-05 22:46:08.244536,130.9,gas_station,Blázquez & Asociados S.A.U,Pontevedra,debit_card,0.06,False
TXN-000436,24,2026-03-01 19:59:08.244536,191.51,gas_station,Peiró y Escribano S.A.,Las Palmas,credit_card,0.15,False
TXN-000437,37,2026-03-25 11:15:08.244536,119.45,gas_station,Villena & Asociados S.Coop.,Castellón,transfer,0.26,False
TXN-000438,17,2026-04-18 20:13:08.244536,1361.52,wire_transfer,Inversiones Integrales S.L.,República Unida de Tanzanía,transfer,0.92,True
TXN-000439,46,2026-02-22 14:26:08.244536,153.77,utilities,Gil Arellano Ferrera S.Com.,La Coruña,debit_card,0.18,False
TXN-000440,48,2026-03-26 05:17:08.244536,147.18,online_shopping,Grupo Castelló S.Coop.,Granada,debit_card,0.23,False
TXN-000441,15,2026-03-07 22:02:08.244536,18.68,restaurant,Comercial SWIY S.Coop.,Granada,transfer,0.26,False
TXN-000442,14,2026-04-19 10:17:08.244536,179.74,utilities,Alimentación Bartolomé S.L.N.E,Melilla,debit_card,0.28,False
TXN-000443,13,2026-02-14 15:43:08.244536,64.33,online_shopping,Fábrica Viñas & Asociados S.L.,Melilla,credit_card,0.13,False
TXN-000444,40,2026-04-02 03:16:08.244536,97.7,gas_station,Finanzas Cuadrado & Asociados S.A.,Navarra,credit_card,0.16,False
TXN-000445,34,2026-03-26 02:00:08.244536,219.05,online_shopping,Nico Jódar Benítez S.L.,Vizcaya,credit_card,0.21,False
TXN-000446,37,2026-03-24 19:23:08.244536,66.79,gas_station,Industrias Armengol S.Coop.,Castellón,credit_card,0.2,False
TXN-000447,30,2026-05-05 02:20:08.244536,97.38,gas_station,Minería Globales S.A.,Albacete,debit_card,0.12,False
TXN-000448,1,2026-03-17 03:36:08.244536,37.11,supermarket,Murcia y Giner S.Com.,Baleares,debit_card,0.29,False
TXN-000449,44,2026-04-13 21:10:08.244536,169.98,utilities,Gaya y Delgado S.Com.,Ciudad,transfer,0.09,False
TXN-000450,14,2026-05-01 05:06:08.244536,201.04,utilities,Restauración CYY S.L.,Melilla,credit_card,0.28,False
TXN-000451,21,2026-04-19 00:11:08.244536,180.17,utilities,Soraya Vega Osorio S.Com.,Cuenca,debit_card,0.06,False
TXN-000452,43,2026-03-12 12:20:08.244536,237.41,restaurant,Tecnologías JOB S.L.,Asturias,transfer,0.16,False
TXN-000453,37,2026-02-15 13:42:08.244536,69.95,gas_station,Nebot y asociados S.L.,Castellón,transfer,0.19,False
TXN-000454,26,2026-03-19 22:36:08.244536,111.74,supermarket,Familia Valdés S.Com.,León,transfer,0.12,False
TXN-000455,16,2026-02-20 23:09:08.244536,150.69,restaurant,Ruiz y Noguera S.Coop.,Murcia,credit_card,0.08,False
TXN-000456,24,2026-03-20 23:16:08.244536,115.34,supermarket,Despacho Uribe S.L.,Las Palmas,debit_card,0.24,False
TXN-000457,19,2026-04-27 00:13:08.244536,188.22,restaurant,Inmobiliaria Dueñas S.L.N.E,Huesca,credit_card,0.29,False
TXN-000458,25,2026-05-08 09:29:08.244536,133.77,supermarket,Suministros Lluch y asociados S.A.,Lugo,debit_card,0.09,False
TXN-000459,32,2026-04-09 16:16:08.244536,186.52,restaurant,Mena & Asociados S.Coop.,Lleida,transfer,0.16,False
TXN-000460,0,2026-03-18 22:00:08.244536,110.3,utilities,Rafa Montero Madrigal S.L.N.E,Madrid,transfer,0.1,False
TXN-000461,20,2026-04-14 14:16:08.244536,106.54,supermarket,Hermanos Castañeda S.Coop.,Vizcaya,credit_card,0.26,False
TXN-000462,19,2026-02-22 01:23:08.244536,197.57,restaurant,Distribuciones Internacionales S.Com.,Huesca,transfer,0.14,False
TXN-000463,5,2026-02-18 10:05:08.244536,163.69,supermarket,Inmobiliaria del Noroeste S.L.N.E,Salamanca,debit_card,0.23,False
TXN-000464,22,2026-05-06 23:25:08.244536,35.39,supermarket,Pizarro y Prieto S.Coop.,León,credit_card,0.18,False
TXN-000465,38,2026-02-23 13:16:08.244536,218.82,utilities,Fábrica Torre & Asociados S.Com.,Pontevedra,debit_card,0.14,False
TXN-000466,0,2026-02-27 23:26:08.244536,118.84,gas_station,Bolaños y asociados S.C.P,Madrid,debit_card,0.18,False
TXN-000467,15,2026-03-18 02:19:08.244536,46.21,restaurant,Industrias Ripoll S.Coop.,Granada,credit_card,0.22,False
TXN-000468,27,2026-02-20 12:15:08.244536,131.5,gas_station,Hotel Ruiz S.A.,Málaga,transfer,0.28,False
TXN-000469,10,2026-03-27 01:39:08.244536,117.22,online_shopping,Hnos González S.Com.,León,transfer,0.29,False
TXN-000470,12,2026-04-21 17:56:08.244536,164.81,restaurant,Restauración ZH S.L.N.E,Castellón,transfer,0.22,False
TXN-000471,11,2026-03-04 15:15:08.244536,39.01,utilities,Rodríguez y Bello S.L.,Cantabria,credit_card,0.14,False
TXN-000472,11,2026-04-20 05:57:08.244536,29.99,online_shopping,Hermanos Canals S.L.,Cantabria,credit_card,0.17,False
TXN-000473,20,2026-05-01 19:46:08.244536,91.83,supermarket,Hermanos Camacho S.L.U.,Vizcaya,debit_card,0.27,False
TXN-000474,2,2026-05-04 05:17:08.244536,133.31,utilities,Finanzas HBC S.C.P,Valladolid,transfer,0.19,False
TXN-000475,43,2026-03-16 09:51:08.244536,192.46,online_shopping,Minería Zamora S.A.,Asturias,debit_card,0.07,False
TXN-000476,28,2026-05-10 13:22:08.244536,57.2,restaurant,Vázquez y Mayol S.L.,Cuenca,transfer,0.16,False
TXN-000477,35,2026-02-20 07:34:08.244536,139.2,online_shopping,Hnos Torrent S.A.,Ourense,debit_card,0.28,False
TXN-000478,3,2026-03-15 23:33:08.244536,162.78,utilities,Grupo Chaparro S.A.,Murcia,credit_card,0.18,False
TXN-000479,29,2026-05-12 01:04:08.244536,136.17,utilities,Manufacturas Mulet S.Com.,Álava,debit_card,0.16,False
TXN-000480,7,2026-04-29 11:38:08.244536,5.0,online_shopping,Supermercados Tejada & Asociados S.A.,Ourense,transfer,0.3,False
TXN-000481,17,2026-05-05 10:48:08.244536,99.28,utilities,Maldonado y Gómez S.Coop.,Santa Cruz de Tenerife,debit_card,0.16,False
TXN-000482,7,2026-03-29 19:18:08.244536,54.01,online_shopping,Benito Pacheco Amador S.L.N.E,Ourense,transfer,0.17,False
TXN-000483,25,2026-02-25 10:14:08.244536,98.48,gas_station,Transportes OTOU S.A.,Lugo,credit_card,0.13,False
TXN-000484,47,2026-04-07 18:49:08.244536,132.8,restaurant,Nogueira & Asociados S.L.,Cuenca,credit_card,0.21,False
TXN-000485,48,2026-03-02 07:20:08.244536,70.13,online_shopping,Consultoría HD S.Coop.,Granada,transfer,0.11,False
TXN-000486,8,2026-05-13 01:59:08.244536,203.0,restaurant,Banco IPV S.A.,Zamora,transfer,0.16,False
TXN-000487,20,2026-04-05 06:25:08.244536,83.3,utilities,Castañeda & Asociados S.L.,Vizcaya,credit_card,0.29,False
TXN-000488,5,2026-04-27 18:22:08.244536,185.61,restaurant,Alberto Robles Bermudez S.L.N.E,Salamanca,credit_card,0.3,False
TXN-000489,19,2026-05-10 00:49:08.244536,172.61,utilities,Hermanos Lucena S.Coop.,Huesca,transfer,0.27,False
TXN-000490,6,2026-03-24 00:06:08.244536,54.98,supermarket,Farmaceútica Salazar y asociados S.Coop.,Barcelona,transfer,0.09,False
TXN-000491,26,2026-03-11 02:38:08.244536,137.11,supermarket,Noé Morales Cadenas S.Coop.,León,credit_card,0.15,False
TXN-000492,23,2026-04-17 09:18:08.244536,49.01,utilities,Supermercados Cardona S.L.L.,Barcelona,debit_card,0.06,False
TXN-000493,46,2026-02-15 04:59:08.244536,179.24,utilities,López y Vargas S.Com.,La Coruña,credit_card,0.14,False
TXN-000494,28,2026-02-20 14:12:08.244536,71.32,restaurant,Calixto Gelabert Catalán S.A.,Cuenca,transfer,0.15,False
TXN-000495,24,2026-04-15 16:51:08.244536,108.85,supermarket,Benavente y Paz S.Coop.,Las Palmas,credit_card,0.1,False
TXN-000496,2,2026-02-26 06:14:08.244536,130.94,restaurant,Transportes Salvador S.Coop.,Valladolid,credit_card,0.21,False
TXN-000497,2,2026-03-27 05:11:08.244536,123.09,utilities,Farmaceútica BT S.C.P,Valladolid,credit_card,0.23,False
TXN-000498,32,2026-05-11 02:06:08.244536,186.95,restaurant,Bernad y Folch S.L.,Lleida,credit_card,0.19,False
TXN-000499,5,2026-03-16 08:00:08.244536,180.6,supermarket,Instalaciones Ibéricos S.L.N.E,Salamanca,transfer,0.08,False
TXN-000500,33,2026-02-22 13:18:08.244536,44.94,gas_station,Talavera y Chamorro S.L.,Girona,transfer,0.25,False
TXN-000501,44,2026-02-27 11:27:08.244536,184.32,utilities,Morcillo y Gallart S.A.,Ciudad,credit_card,0.09,False
TXN-000502,21,2026-04-01 04:48:08.244536,164.33,restaurant,Instalaciones Lobato S.Com.,Cuenca,debit_card,0.12,False
TXN-000503,2,2026-05-12 03:39:08.244536,148.66,utilities,Chamorro & Asociados S.Coop.,Valladolid,credit_card,0.28,False
TXN-000504,11,2026-03-31 23:40:08.244536,74.77,online_shopping,Alimentación SLA S.Com.,Cantabria,credit_card,0.15,False
TXN-000505,6,2026-04-27 07:38:08.244536,149.28,restaurant,Soledad Mateu Escamilla S.L.N.E,Barcelona,transfer,0.25,False
TXN-000506,25,2026-04-10 00:29:08.244536,115.13,supermarket,Farmaceútica RLY S.A.U,Lugo,credit_card,0.16,False
TXN-000507,45,2026-02-28 22:29:08.244536,32.75,restaurant,Transportes Pereira & Asociados S.Com.,Málaga,debit_card,0.09,False
TXN-000508,22,2026-02-18 09:35:08.244536,121.93,online_shopping,Grupo Rocamora S.L.U.,León,transfer,0.3,False
TXN-000509,8,2026-04-07 13:18:08.244536,160.03,supermarket,Farmaceútica Herranz S.L.U.,Zamora,credit_card,0.17,False
TXN-000510,17,2026-02-16 23:14:08.244536,92.33,utilities,Lorenzo & Asociados S.L.,Santa Cruz de Tenerife,credit_card,0.28,False
TXN-000511,37,2026-03-26 19:34:08.244536,120.56,gas_station,Hermanos Clavero S.A.,Castellón,credit_card,0.23,False
TXN-000512,32,2026-04-23 19:08:08.244536,150.27,restaurant,Logística Company S.L.,Lleida,transfer,0.17,False
TXN-000513,17,2026-04-30 07:14:08.244536,106.29,utilities,Fiol y Peña S.A.,Santa Cruz de Tenerife,debit_card,0.21,False
TXN-000514,2,2026-03-19 15:22:08.244536,146.39,restaurant,Felicidad Cañete Gabaldón S.L.N.E,Valladolid,credit_card,0.3,False
TXN-000515,40,2026-04-23 07:35:08.244536,85.55,gas_station,Haro y Rebollo S.A.,Navarra,debit_card,0.26,False
TXN-000516,29,2026-03-30 01:52:08.244536,141.73,online_shopping,Martorell y Chaves S.A.,Álava,transfer,0.11,False
TXN-000517,27,2026-03-09 22:31:08.244536,166.4,utilities,Restauración Internacionales S.L.N.E,Málaga,credit_card,0.17,False
TXN-000518,39,2026-05-05 14:29:08.244536,76.87,restaurant,Tolosa y Barreda S.Coop.,Zaragoza,transfer,0.12,False
TXN-000519,20,2026-03-31 10:15:08.244536,143.79,supermarket,Hermanos Galvez S.L.,Vizcaya,debit_card,0.19,False
TXN-000520,15,2026-02-24 23:46:08.244536,48.3,utilities,Ulises Reina Doménech S.Coop.,Granada,credit_card,0.21,False
TXN-000521,40,2026-04-14 16:02:08.244536,111.8,utilities,Fábrica Españolas S.Coop.,Navarra,debit_card,0.06,False
TXN-000522,34,2026-03-25 21:50:08.244536,253.48,utilities,Castells & Asociados S.Coop.,Vizcaya,transfer,0.2,False
TXN-000523,9,2026-04-04 14:51:08.244536,142.65,supermarket,Farmaceútica Fuertes S.Com.,Pontevedra,transfer,0.21,False
TXN-000524,14,2026-03-01 23:44:08.244536,1774.48,wire_transfer,Instalaciones Machado S.L.N.E,Etiopía,debit_card,0.91,True
TXN-000525,33,2026-03-23 22:11:08.244536,66.47,gas_station,Distribuciones Inteligentes S.A.U,Girona,transfer,0.16,False
TXN-000526,26,2026-05-10 00:40:08.244536,138.67,supermarket,Restauración del Noroeste S.L.U.,León,transfer,0.25,False
TXN-000527,23,2026-04-26 16:42:08.244536,91.7,supermarket,Miralles y Ferrero S.Com.,Barcelona,debit_card,0.29,False
TXN-000528,36,2026-03-10 02:29:08.244536,185.2,gas_station,Socorro Crespo Artigas S.L.N.E,Pontevedra,credit_card,0.11,False
TXN-000529,28,2026-04-01 15:46:08.244536,41.42,restaurant,Micaela Acedo Calvet S.Com.,Cuenca,credit_card,0.05,False
TXN-000530,35,2026-03-09 01:56:08.244536,146.53,restaurant,Comercial Márquez S.A.,Ourense,credit_card,0.09,False
TXN-000531,11,2026-02-12 14:00:08.244536,57.1,utilities,Logística Integrales S.L.N.E,Cantabria,debit_card,0.05,False
TXN-000532,14,2026-02-28 09:29:08.244536,176.37,utilities,Grupo Arnal S.L.,Melilla,credit_card,0.23,False
TXN-000533,9,2026-04-29 14:32:08.244536,35.84,gas_station,López y asociados S.L.,Pontevedra,credit_card,0.06,False
TXN-000534,28,2026-02-17 20:55:08.244536,83.48,supermarket,Construcción Llamas S.A.,Cuenca,credit_card,0.09,False
TXN-000535,22,2026-02-24 15:16:08.244536,46.93,supermarket,Madrid & Asociados S.A.,León,transfer,0.08,False
TXN-000536,47,2026-03-10 17:25:08.244536,136.4,restaurant,Talleres Díaz y asociados S.A.,Cuenca,transfer,0.26,False
TXN-000537,11,2026-03-22 12:56:08.244536,47.71,utilities,Cid & Asociados S.A.,Cantabria,transfer,0.28,False
TXN-000538,40,2026-05-09 08:51:08.244536,101.32,utilities,Hnos Yáñez S.L.U.,Navarra,credit_card,0.09,False
TXN-000539,15,2026-02-15 11:22:08.244536,38.18,utilities,Félix Mir Vilar S.A.,Granada,debit_card,0.21,False
TXN-000540,18,2026-02-18 05:50:08.244536,165.49,online_shopping,Farmaceútica Barreda y asociados S.L.U.,Almería,transfer,0.1,False
TXN-000541,47,2026-04-12 13:49:08.244536,123.47,gas_station,Finanzas Sanchez S.Coop.,Cuenca,transfer,0.1,False
TXN-000542,28,2026-03-05 08:21:08.244536,33.97,supermarket,Comercializadora Garriga & Asociados S.C.P,Cuenca,debit_card,0.29,False
TXN-000543,41,2026-03-15 06:39:08.244536,19.27,restaurant,Calzada y asociados S.A.,Burgos,transfer,0.18,False
TXN-000544,16,2026-04-29 22:19:08.244536,135.0,restaurant,Transportes González & Asociados S.Com.,Murcia,credit_card,0.07,False
TXN-000545,29,2026-05-09 10:45:08.244536,105.16,online_shopping,Iker Montalbán Cabello S.A.,Álava,transfer,0.26,False
TXN-000546,23,2026-03-09 22:24:08.244536,28.23,supermarket,Hnos Moreno S.Coop.,Barcelona,credit_card,0.17,False
TXN-000547,29,2026-04-14 09:26:08.244536,158.55,utilities,Minería Núñez S.Com.,Álava,transfer,0.17,False
TXN-000548,21,2026-05-03 15:43:08.244536,209.65,utilities,Familia Malo S.L.,Cuenca,debit_card,0.07,False
TXN-000549,4,2026-02-28 04:37:08.244536,15.25,online_shopping,Marcial Reyes Comas S.L.N.E,Cantabria,credit_card,0.11,False
TXN-000550,34,2026-03-24 19:53:08.244536,1071.52,cryptocurrency,Pozo & Asociados S.A.,Benin,debit_card,0.72,True
TXN-000551,36,2026-04-05 17:41:08.244536,200.49,gas_station,Grupo Bernat S.L.,Pontevedra,credit_card,0.09,False
TXN-000552,19,2026-02-23 00:38:08.244536,209.96,restaurant,Comercializadora Cases S.L.,Huesca,debit_card,0.07,False
TXN-000553,11,2026-04-30 16:47:08.244536,86.73,utilities,Servicios NWK S.A.,Cantabria,transfer,0.11,False
TXN-000554,41,2026-03-15 01:10:08.244536,45.5,supermarket,Grupo Torrent S.Com.,Burgos,transfer,0.06,False
TXN-000555,14,2026-04-05 16:31:08.244536,171.57,supermarket,Transportes SKUX S.Coop.,Melilla,credit_card,0.2,False
TXN-000556,30,2026-02-25 18:48:08.244536,140.32,gas_station,Compañía Españolas S.A.,Albacete,credit_card,0.18,False
TXN-000557,13,2026-05-07 12:35:08.244536,102.95,online_shopping,Hnos Almagro S.L.N.E,Melilla,transfer,0.24,False
TXN-000558,10,2026-04-08 04:28:08.244536,136.58,online_shopping,Manufacturas Montserrat y asociados S.Coop.,León,debit_card,0.06,False
TXN-000559,34,2026-04-04 06:42:08.244536,229.07,utilities,Carro y Román S.A.,Vizcaya,debit_card,0.06,False
TXN-000560,35,2026-02-20 14:34:08.244536,196.0,online_shopping,Servicios Integrales S.L.N.E,Ourense,credit_card,0.08,False
TXN-000561,10,2026-03-31 09:06:08.244536,148.22,supermarket,Industrias Martí S.L.L.,León,transfer,0.15,False
TXN-000562,12,2026-04-05 15:19:08.244536,153.69,restaurant,Hnos Benavides S.Com.,Castellón,debit_card,0.24,False
TXN-000563,7,2026-04-19 10:46:08.244536,52.82,restaurant,Hermanos Gutiérrez S.Coop.,Ourense,credit_card,0.17,False
TXN-000564,46,2026-03-01 11:44:08.244536,139.98,utilities,Inversiones Castellana S.A.,La Coruña,credit_card,0.23,False
TXN-000565,35,2026-03-24 01:30:08.244536,170.53,online_shopping,Soluciones Arellano & Asociados S.L.N.E,Ourense,debit_card,0.12,False
TXN-000566,48,2026-02-27 19:59:08.244536,109.51,online_shopping,Desarrollo Españolas S.Coop.,Granada,transfer,0.1,False
TXN-000567,41,2026-04-04 21:02:08.244536,110.24,restaurant,Grande & Asociados S.A.,Burgos,credit_card,0.25,False
TXN-000568,1,2026-03-24 14:28:08.244536,89.62,gas_station,Luisina Godoy Guillen S.L.,Baleares,debit_card,0.06,False
TXN-000569,40,2026-04-21 03:46:08.244536,118.32,utilities,María Fernanda Castillo Roman S.A.,Navarra,debit_card,0.26,False
TXN-000570,1,2026-02-20 07:12:08.244536,40.77,supermarket,Despacho YVT S.L.N.E,Baleares,debit_card,0.2,False
TXN-000571,27,2026-03-20 21:05:08.244536,167.07,utilities,Supermercados Calzada S.L.N.E,Málaga,debit_card,0.09,False
TXN-000572,29,2026-04-22 15:03:08.244536,134.9,online_shopping,Sandalio Castellanos Pablo S.L.,Álava,credit_card,0.2,False
TXN-000573,1,2026-04-05 10:46:08.244536,7.2,gas_station,Molina y Lledó S.Coop.,Baleares,credit_card,0.17,False
TXN-000574,0,2026-04-06 22:43:08.244536,248.39,gas_station,Adelia Saez Morante S.Coop.,Madrid,debit_card,0.07,False
TXN-000575,42,2026-02-23 00:49:08.244536,202.49,restaurant,Santiago y Sanmiguel S.Coop.,Granada,credit_card,0.2,False
TXN-000576,12,2026-03-08 15:35:08.244536,110.94,supermarket,Industrias Castellanos S.L.N.E,Castellón,transfer,0.12,False
TXN-000577,26,2026-03-16 14:57:08.244536,69.0,supermarket,Inmobiliaria Fuertes y asociados S.L.,León,credit_card,0.14,False
TXN-000578,19,2026-03-10 08:50:08.244536,123.65,utilities,Hnos Jerez S.Com.,Huesca,debit_card,0.22,False
TXN-000579,25,2026-04-21 03:27:08.244536,104.02,supermarket,Fábrica XGUL S.Com.,Lugo,transfer,0.07,False
TXN-000580,40,2026-04-13 15:06:08.244536,115.52,utilities,Ferrándiz y asociados S.Com.,Navarra,credit_card,0.11,False
TXN-000581,17,2026-03-24 17:27:08.244536,1535.79,luxury,Huerta y Rueda S.L.U.,Bangladesh,debit_card,0.83,True
TXN-000582,15,2026-03-24 08:10:08.244536,37.43,restaurant,Familia Rivas S.L.N.E,Granada,debit_card,0.13,False
TXN-000583,16,2026-02-16 16:17:08.244536,155.17,restaurant,Minería Ferrando & Asociados S.L.N.E,Murcia,credit_card,0.1,False
TXN-000584,22,2026-04-02 15:24:08.244536,85.62,supermarket,Tecnologías Pera S.L.N.E,León,debit_card,0.26,False
TXN-000585,6,2026-04-07 01:41:08.244536,170.5,supermarket,Castejón y Ruano S.Com.,Barcelona,transfer,0.24,False
TXN-000586,49,2026-02-12 23:35:08.244536,159.15,gas_station,Raya & Asociados S.L.,Salamanca,debit_card,0.09,False
TXN-000587,44,2026-02-27 16:36:08.244536,162.65,utilities,Duran y Yuste S.A.U,Ciudad,transfer,0.21,False
TXN-000588,43,2026-04-01 01:50:08.244536,216.28,restaurant,Hnos Molins S.L.N.E,Asturias,debit_card,0.21,False
TXN-000589,43,2026-02-17 08:47:08.244536,183.15,online_shopping,Cifuentes y Puig S.L.L.,Asturias,transfer,0.19,False
TXN-000590,30,2026-03-08 05:31:08.244536,112.07,gas_station,Hnos Mateu S.A.,Albacete,credit_card,0.05,False
TXN-000591,28,2026-04-25 05:29:08.244536,48.87,supermarket,Hnos Uribe S.L.N.E,Cuenca,credit_card,0.13,False
TXN-000592,15,2026-04-18 03:22:08.244536,32.15,restaurant,Industrias Luján y asociados S.A.,Granada,debit_card,0.21,False
TXN-000593,8,2026-02-24 00:26:08.244536,179.13,restaurant,Manufacturas Solana S.Coop.,Zamora,debit_card,0.26,False
TXN-000594,34,2026-04-14 23:29:08.244536,220.72,online_shopping,Barberá y asociados S.C.P,Vizcaya,credit_card,0.18,False
TXN-000595,29,2026-02-11 10:32:08.244536,168.0,utilities,Guzman y Vidal S.L.,Álava,credit_card,0.07,False
TXN-000596,19,2026-02-24 19:58:08.244536,188.91,utilities,Desarrollo Internacionales S.Coop.,Huesca,transfer,0.1,False
TXN-000597,41,2026-02-18 17:39:08.244536,34.5,supermarket,Evita Blasco Pelayo S.Com.,Burgos,debit_card,0.21,False
TXN-000598,31,2026-02-15 19:25:08.244536,174.0,utilities,Olmo y Aranda S.L.,Almería,credit_card,0.3,False
TXN-000599,23,2026-02-14 22:57:08.244536,110.59,utilities,Banca Privada HW S.A.,Barcelona,debit_card,0.17,False
TXN-000600,2,2026-05-10 16:44:08.244536,146.07,utilities,Grupo Iborra S.Coop.,Valladolid,debit_card,0.12,False
TXN-000601,2,2026-04-26 08:20:08.244536,149.57,restaurant,Transportes Castellana S.L.U.,Valladolid,credit_card,0.15,False
TXN-000602,19,2026-04-10 00:37:08.244536,169.51,utilities,Pareja y Niño S.Coop.,Huesca,debit_card,0.06,False
TXN-000603,43,2026-02-27 08:47:08.244536,165.56,online_shopping,Plaza & Asociados S.C.P,Asturias,credit_card,0.06,False
TXN-000604,3,2026-03-14 01:13:08.244536,193.32,utilities,Maldonado y Coello S.L.N.E,Murcia,transfer,0.18,False
TXN-000605,31,2026-03-04 06:08:08.244536,98.1,online_shopping,Soluciones FR S.L.,Almería,credit_card,0.21,False
TXN-000606,39,2026-03-19 14:15:08.244536,183.38,supermarket,Farmaceútica Integrales S.A.T.,Zaragoza,credit_card,0.18,False
TXN-000607,48,2026-03-30 09:05:08.244536,120.65,utilities,Vicenta Cantón Marqués S.A.,Granada,debit_card,0.21,False
TXN-000608,39,2026-04-17 18:41:08.244536,125.28,restaurant,Requena y asociados S.Coop.,Zaragoza,debit_card,0.21,False
TXN-000609,28,2026-03-08 14:02:08.244536,83.27,restaurant,Logística Egea y asociados S.L.L.,Cuenca,transfer,0.12,False
TXN-000610,14,2026-02-19 05:04:08.244536,186.11,utilities,Clemente Araujo Vilar S.A.,Melilla,transfer,0.21,False
TXN-000611,22,2026-02-25 19:14:08.244536,30.15,online_shopping,Talleres IGT S.L.N.E,León,debit_card,0.08,False
TXN-000612,27,2026-02-24 15:54:08.244536,167.13,gas_station,Industrias Alcántara y asociados S.C.P,Málaga,transfer,0.07,False
TXN-000613,21,2026-04-28 20:04:08.244536,188.78,restaurant,Roldán y Isern S.Com.,Cuenca,credit_card,0.3,False
TXN-000614,31,2026-03-21 23:01:08.244536,146.52,online_shopping,Familia Marquez S.L.L.,Almería,credit_card,0.3,False
TXN-000615,49,2026-03-30 19:43:08.244536,94.26,restaurant,Grupo Antúnez S.A.,Salamanca,debit_card,0.13,False
TXN-000616,8,2026-03-14 04:51:08.244536,203.81,supermarket,Familia Dueñas S.Coop.,Zamora,debit_card,0.07,False
TXN-000617,19,2026-04-30 13:59:08.244536,128.96,restaurant,Castro & Asociados S.L.,Huesca,credit_card,0.1,False
TXN-000618,19,2026-03-29 07:10:08.244536,163.13,restaurant,Roda y asociados S.C.P,Huesca,credit_card,0.22,False
TXN-000619,47,2026-04-25 04:08:08.244536,71.16,gas_station,Fábrica Acevedo y asociados S.Coop.,Cuenca,credit_card,0.27,False
TXN-000620,41,2026-05-02 13:15:08.244536,38.85,restaurant,Hnos Iglesia S.A.T.,Burgos,credit_card,0.25,False
TXN-000621,36,2026-05-06 08:46:08.244536,122.34,online_shopping,Hnos Pombo S.A.,Pontevedra,credit_card,0.18,False
TXN-000622,20,2026-05-12 12:36:08.244536,149.2,supermarket,Gargallo y Valentín S.L.L.,Vizcaya,transfer,0.19,False
TXN-000623,20,2026-04-04 07:35:08.244536,181.84,supermarket,Grupo Seco S.L.N.E,Vizcaya,credit_card,0.21,False
TXN-000624,49,2026-04-21 08:23:08.244536,130.44,gas_station,Eligia Feijoo Verdú S.Coop.,Salamanca,credit_card,0.23,False
TXN-000625,34,2026-04-14 23:56:08.244536,91.69,online_shopping,Goicoechea y Vélez S.L.,Vizcaya,transfer,0.24,False
TXN-000626,48,2026-03-30 21:59:08.244536,142.93,utilities,Tecnologías Guillén S.A.,Granada,transfer,0.18,False
TXN-000627,2,2026-04-04 12:54:08.244536,132.46,utilities,Grupo Zamora S.Com.,Valladolid,credit_card,0.15,False
TXN-000628,40,2026-04-21 14:17:08.244536,92.41,gas_station,Emma Piñeiro Aguirre S.Com.,Navarra,debit_card,0.17,False
TXN-000629,15,2026-04-15 23:23:08.244536,89.54,utilities,Calvet y Agustí S.Com.,Granada,transfer,0.19,False
TXN-000630,3,2026-04-25 21:55:08.244536,155.42,supermarket,Hermanos Arco S.Coop.,Murcia,debit_card,0.09,False
TXN-000631,30,2026-05-10 17:38:08.244536,126.0,gas_station,Suministros Mata S.L.N.E,Albacete,credit_card,0.14,False
TXN-000632,21,2026-03-30 13:54:08.244536,187.3,utilities,Instalaciones Españolas S.C.P,Cuenca,credit_card,0.22,False
TXN-000633,31,2026-02-27 22:30:08.244536,145.68,utilities,Uriarte y Cantón S.A.,Almería,credit_card,0.06,False
TXN-000634,34,2026-03-03 13:18:08.244536,165.1,online_shopping,Soluciones Globales S.A.,Vizcaya,transfer,0.12,False
